ID,status,time,J,W
18971,0,4/1/2018 8:06:20,121.504978,31.14702
20107,0,4/1/2018 20:00:00,121.333525,31.144078
20155,0,4/1/2018 15:26:20,121.817793,31.117138
20158,0,4/1/2018 16:33:54,121.802653,31.153447
20188,0,4/1/2018 21:00:12,121.515978,31.298072
20254,0,4/1/2018 17:15:33,121.803927,31.153933
20324,0,4/1/2018 5:30:03,121.643647,31.154603
20449,0,4/1/2018 12:00:11,121.459843,31.250577
20498,0,4/1/2018 21:31:12,121.805145,31.146368
20504,0,4/1/2018 14:36:43,121.800848,31.150508
20541,0,4/1/2018 21:00:03,121.38486,31.121415
20558,0,4/1/2018 16:51:35,121.80325,31.15362
20679,0,4/1/2018 9:21:59,121.317752,31.202485
20766,0,4/1/2018 13:41:08,121.80396,31.153155
20778,0,4/1/2018 16:56:29,121.80364,31.153822
20783,0,4/1/2018 1:59:50,121.004872,30.886027
20856,0,4/1/2018 13:53:56,121.803913,31.153033
20892,0,4/1/2018 14:07:07,121.803322,31.153338
20916,0,4/1/2018 21:00:05,121.444415,31.190153
20921,0,4/1/2018 21:08:39,121.443957,31.200507
20932,0,4/1/2018 21:00:08,121.488603,31.150268
20971,0,4/1/2018 22:27:49,121.801688,31.149332
20988,0,4/1/2018 0:25:35,121.358933,31.11679
21062,0,4/1/2018 21:11:16,121.803723,31.153645
21096,0,4/1/2018 16:59:38,121.803532,31.154498
21162,0,4/1/2018 15:03:37,121.802558,31.156015
21187,0,4/1/2018 21:00:06,121.486938,31.139
21232,0,4/1/2018 12:54:37,121.46377,31.281932
21233,0,4/1/2018 12:59:01,121.803562,31.153688
21279,0,4/1/2018 19:45:11,121.802702,31.155618
21340,0,4/1/2018 17:18:37,121.79991,31.150318
21365,0,4/1/2018 23:45:14,121.801612,31.150795
21379,0,4/1/2018 15:36:42,121.803288,31.153617
21382,0,4/1/2018 15:58:55,121.800757,31.149865
21383,0,4/1/2018 7:39:47,121.407733,31.206448
21383,0,4/1/2018 14:22:27,121.803425,31.153682
21416,0,4/1/2018 20:59:44,121.433597,31.148773
21422,0,4/1/2018 21:00:08,121.43622,31.140818
21427,0,4/1/2018 21:00:08,121.497448,31.276452
21452,0,4/1/2018 19:57:19,121.803672,31.153263
21502,0,4/1/2018 13:03:32,121.803925,31.152342
21522,0,4/1/2018 21:00:05,121.699325,31.17336
21548,0,4/1/2018 21:00:06,121.460093,31.225993
21691,0,4/1/2018 15:14:54,121.80376,31.153515
21692,0,4/1/2018 9:00:12,121.313983,31.201738
21694,0,4/1/2018 21:00:03,121.789173,31.174993
21738,0,4/1/2018 17:09:31,121.803618,31.153632
21808,0,4/1/2018 12:00:03,121.458683,31.025788
21820,0,4/1/2018 15:24:31,121.802542,31.153245
21881,0,4/1/2018 1:50:05,121.416727,31.190858
21901,0,4/1/2018 19:46:16,121.802795,31.155495
21979,0,4/1/2018 14:02:33,121.803253,31.15352
22000,0,4/1/2018 21:02:03,121.440298,31.14249
22005,0,4/1/2018 15:08:32,121.800453,31.149773
22013,0,4/1/2018 11:00:01,121.395382,31.129168
22043,0,4/1/2018 14:52:26,121.80316,31.145465
22055,0,4/1/2018 20:00:02,121.467297,31.22203
23314,0,4/1/2018 17:13:00,121.803798,31.154113
23371,0,4/1/2018 16:39:07,121.79465,31.167457
23403,0,4/1/2018 17:15:09,121.803847,31.153423
23425,0,4/1/2018 15:25:04,121.80339,31.153232
23427,0,4/1/2018 12:59:58,121.400703,31.157692
23550,0,4/1/2018 16:02:41,121.804657,31.143452
23608,0,4/1/2018 0:07:36,121.46536,31.206608
23657,0,4/1/2018 7:38:04,121.365158,31.18334
23737,0,4/1/2018 17:00:40,121.8001,31.150738
23771,0,4/1/2018 15:16:49,121.803153,31.15354
23772,0,4/1/2018 8:13:04,121.472715,31.330225
23861,0,4/1/2018 11:49:15,121.800783,31.14926
25002,0,4/1/2018 9:59:55,121.387518,31.19881
25034,0,4/1/2018 21:00:08,121.522293,31.260693
25035,0,4/1/2018 11:53:16,121.801793,31.15003
25053,0,4/1/2018 13:27:16,121.802347,31.150102
25067,0,4/1/2018 17:13:19,121.796358,31.16498
25102,0,4/1/2018 19:00:11,121.570525,31.129867
25116,0,4/1/2018 21:00:09,121.601193,31.152412
25148,0,4/1/2018 6:00:33,121.31636,31.19512
25160,0,4/1/2018 19:00:02,121.624607,31.241248
25228,0,4/1/2018 14:23:13,121.801083,31.158027
25229,0,4/1/2018 2:25:45,121.278113,31.209532
25541,0,4/1/2018 21:00:11,121.438943,31.2264
25644,0,4/1/2018 0:25:33,121.384373,31.278338
25675,0,4/1/2018 16:15:14,121.801812,31.149487
25679,0,4/1/2018 11:00:04,121.617175,31.169737
25682,0,4/1/2018 23:00:05,121.457288,31.23586
25682,0,4/1/2018 14:10:04,121.80395,31.153145
25683,0,4/1/2018 1:02:46,121.371952,31.221455
25701,0,4/1/2018 21:00:05,121.435338,31.179673
25748,0,4/1/2018 12:00:05,121.479335,31.287408
25803,0,4/1/2018 19:00:04,121.743532,31.20963
25848,0,4/1/2018 21:00:05,121.52222,31.216525
25849,0,4/1/2018 21:00:05,121.766515,31.194218
25909,0,4/1/2018 9:02:06,121.45468,31.199192
25956,0,4/1/2018 21:01:37,121.544755,31.162682
25992,0,4/1/2018 21:00:07,121.399815,31.189205
26000,0,4/1/2018 20:59:59,121.584372,31.17273
26027,0,4/1/2018 7:48:26,121.373037,31.1108
26090,0,4/1/2018 7:37:54,121.436762,31.33366
26095,0,4/1/2018 17:17:17,121.804235,31.153455
26114,0,4/1/2018 21:00:03,121.592963,31.17481
26125,0,4/1/2018 21:00:07,121.80044,31.149948
26126,0,4/1/2018 23:53:32,121.470252,31.25566
26141,0,4/1/2018 19:43:23,121.80129,31.157912
26164,0,4/1/2018 21:00:00,121.527778,31.140012
26181,0,4/1/2018 16:57:32,121.802525,31.156133
26226,0,4/1/2018 20:00:08,121.737178,31.185928
26233,0,4/1/2018 19:09:09,121.818353,31.119048
26233,0,4/1/2018 21:00:04,121.379343,31.209195
26249,0,4/1/2018 19:00:09,121.817337,31.11791
26291,0,4/1/2018 19:00:11,121.634135,31.189933
26313,0,4/1/2018 21:00:04,121.570225,31.264243
26359,0,4/1/2018 17:08:32,121.803102,31.155222
26402,0,4/1/2018 19:59:57,121.800463,31.150897
26410,0,4/1/2018 23:00:03,121.392995,31.293493
26410,0,4/1/2018 12:59:51,121.481225,31.155088
26425,0,4/1/2018 15:57:05,121.79999,31.150498
26426,0,4/1/2018 8:47:56,121.366918,31.196267
26439,0,4/1/2018 1:21:21,121.491275,31.353388
26459,0,4/1/2018 21:02:31,121.619808,31.193408
26497,0,4/1/2018 13:30:26,121.803803,31.153407
26517,0,4/1/2018 20:59:47,121.444785,31.18951
26539,0,4/1/2018 13:21:58,121.802675,31.150803
26556,0,4/1/2018 13:16:17,121.802312,31.151408
26572,0,4/1/2018 15:13:41,121.818067,31.118975
26572,0,4/1/2018 17:08:36,121.804635,31.151563
26584,0,4/1/2018 9:59:58,121.4438,31.341083
26589,0,4/1/2018 14:03:49,121.803443,31.153448
26590,0,4/1/2018 1:13:13,121.312572,31.312577
26592,0,4/1/2018 8:05:19,121.45079,31.250075
26637,0,4/1/2018 21:00:10,121.805082,31.147482
26761,0,4/1/2018 0:05:35,121.410198,31.239432
26773,0,4/1/2018 19:00:08,121.804092,31.080017
26780,0,4/1/2018 21:00:09,121.55123,31.090093
26788,0,4/1/2018 15:22:10,121.803765,31.152775
26789,0,4/1/2018 9:08:48,121.305915,31.21646
26839,0,4/1/2018 21:00:06,121.783763,31.182475
26860,0,4/1/2018 11:55:46,121.800902,31.149922
26866,0,4/1/2018 12:00:11,121.698537,31.171995
26870,0,4/1/2018 11:00:10,121.408332,31.359052
26895,0,4/1/2018 14:55:16,121.803135,31.153045
26896,0,4/1/2018 6:19:36,121.381262,31.255873
26927,0,4/1/2018 21:00:05,121.54397,31.162403
26931,0,4/1/2018 9:35:50,121.405457,31.230437
27000,0,4/1/2018 16:40:38,121.803017,31.153553
27003,0,4/1/2018 4:01:37,121.4199,31.351448
27030,0,4/1/2018 19:57:00,121.801397,31.15128
27036,0,4/1/2018 16:43:45,121.803597,31.153595
27046,0,4/1/2018 7:57:45,121.362272,31.346638
27070,0,4/1/2018 13:58:09,121.803508,31.153485
27071,0,4/1/2018 5:35:40,121.362207,31.360192
27092,0,4/1/2018 21:00:05,121.509968,31.207357
27093,0,4/1/2018 14:50:17,121.804785,31.15445
27094,0,4/1/2018 6:30:11,121.420997,31.249322
27136,0,4/1/2018 17:10:02,121.800148,31.150472
27159,0,4/1/2018 9:12:43,121.316278,31.194947
27183,0,4/1/2018 14:36:33,121.80286,31.153557
27187,0,4/1/2018 23:37:53,121.80366,31.153377
27187,0,4/1/2018 19:00:08,121.643483,31.2089
27244,0,4/1/2018 15:23:33,121.800677,31.150258
27245,0,4/1/2018 7:08:14,121.321173,31.203153
27246,0,4/1/2018 7:39:15,121.390792,31.150618
27255,0,4/1/2018 0:20:02,121.483343,31.34546
27264,0,4/1/2018 0:53:07,121.398407,31.236725
27362,0,4/1/2018 21:00:02,121.704997,31.174517
27363,0,4/1/2018 1:20:54,121.419598,31.282287
27465,0,4/1/2018 11:00:06,121.796205,31.509567
27502,0,4/1/2018 9:58:50,121.446277,31.145475
27649,0,4/1/2018 16:59:51,121.803902,31.152927
27649,0,4/1/2018 19:00:10,121.563013,31.165503
27709,0,4/1/2018 15:58:39,121.80047,31.149818
27710,0,4/1/2018 5:31:44,121.411653,31.197697
27794,0,4/1/2018 17:06:07,121.803538,31.153618
27982,0,4/1/2018 16:49:54,121.80298,31.153665
28016,0,4/1/2018 21:10:40,121.803877,31.153183
28017,0,4/1/2018 7:16:54,121.317267,31.195187
28033,0,4/1/2018 9:57:37,121.428092,31.207195
28034,0,4/1/2018 7:30:06,121.275353,31.190198
28049,0,4/1/2018 21:00:04,121.683837,31.197523
28057,0,4/1/2018 19:00:10,121.613637,31.15462
28068,0,4/1/2018 16:59:55,121.803822,31.15376
28164,0,4/1/2018 20:59:58,121.799453,31.159603
28172,0,4/1/2018 21:00:02,121.3517,31.197162
28191,0,4/1/2018 21:00:09,121.590043,31.249115
28221,0,4/1/2018 20:59:57,121.697065,31.202195
28247,0,4/1/2018 21:00:11,121.780745,31.185433
28249,0,4/1/2018 21:00:11,121.468008,31.211955
28322,0,4/1/2018 21:00:08,121.747302,31.210092
28338,0,4/1/2018 15:23:33,121.800408,31.150175
28339,0,4/1/2018 7:58:14,121.451315,31.249833
28356,0,4/1/2018 13:49:43,121.805495,31.149397
28422,0,4/1/2018 11:00:04,121.431588,31.306637
28431,0,4/1/2018 13:11:09,121.802788,31.152118
28434,0,4/1/2018 15:18:38,121.80408,31.153385
28435,0,4/1/2018 1:33:13,121.391022,31.19871
28439,0,4/1/2018 21:00:02,121.579162,31.177712
28538,0,4/1/2018 9:59:16,121.442495,31.33546
28545,0,4/1/2018 19:00:05,121.662368,31.197363
28562,0,4/1/2018 13:16:47,121.653363,31.141827
28562,0,4/1/2018 21:00:09,121.519985,31.138778
28607,0,4/1/2018 13:08:24,121.803917,31.153245
28615,0,4/1/2018 21:00:03,121.739968,31.186895
28637,0,4/1/2018 14:22:33,121.804242,31.153037
28637,0,4/1/2018 20:53:38,121.713442,31.206458
30001,0,4/1/2018 17:14:40,121.800708,31.149878
30028,0,4/1/2018 19:00:05,121.683833,31.201207
30030,0,4/1/2018 19:00:04,121.559062,31.236167
30222,0,4/1/2018 17:02:36,121.80228,31.156728
30248,0,4/1/2018 21:00:08,121.546562,31.249222
