ID,status,time,J,W
21820,1,4/1/2018 14:20:09,121.81723,31.11754
13108,1,4/1/2018 14:23:44,121.817045,31.1186
13661,1,4/1/2018 14:29:53,121.816937,31.117988
25675,1,4/1/2018 14:32:36,121.817293,31.11839
21379,1,4/1/2018 14:49:10,121.817413,31.118322
12902,1,4/1/2018 15:19:12,121.817955,31.116367
23371,1,4/1/2018 15:26:21,121.81778,31.117187
20158,1,4/1/2018 15:26:28,121.817748,31.117237
17331,1,4/1/2018 15:31:44,121.818,31.11658
26572,1,4/1/2018 15:33:45,121.818077,31.11896
22055,1,4/1/2018 15:34:49,121.817233,31.116665
12943,1,4/1/2018 15:35:02,121.818237,31.116523
10172,1,4/1/2018 15:35:23,121.81786,31.116867
17141,1,4/1/2018 15:43:08,121.818232,31.117987
20778,1,4/1/2018 15:45:03,121.818185,31.11824
18784,1,4/1/2018 15:51:21,121.817435,31.116508
21096,1,4/1/2018 15:59:03,121.81833,31.11787
23403,1,4/1/2018 16:09:23,121.818432,31.118252
23314,1,4/1/2018 16:21:19,121.817565,31.119002
16528,1,4/1/2018 16:25:34,121.817183,31.118283
16528,1,4/1/2018 16:27:33,121.817183,31.118283
18703,1,4/1/2018 16:39:02,121.81907,31.11662
26226,1,4/1/2018 17:33:13,121.818258,31.116177
28016,1,4/1/2018 17:48:58,121.817037,31.118112
16594,1,4/1/2018 18:00:33,121.816858,31.11838
20107,1,4/1/2018 18:15:12,121.817558,31.116497
20916,1,4/1/2018 18:44:52,121.818492,31.118737
17961,1,4/1/2018 18:45:44,121.818167,31.116433
18233,1,4/1/2018 18:54:26,121.816483,31.11855
14215,1,4/1/2018 18:56:37,121.817882,31.116412
12722,1,4/1/2018 18:59:40,121.8186,31.117542
14322,1,4/1/2018 19:00:01,121.818677,31.117257
26233,1,4/1/2018 19:00:01,121.818353,31.119045
28637,1,4/1/2018 19:00:01,121.819028,31.117238
13023,1,4/1/2018 19:00:02,121.818992,31.11643
15952,1,4/1/2018 19:00:02,121.818145,31.118188
28249,1,4/1/2018 19:00:02,121.818642,31.118403
13503,1,4/1/2018 19:00:03,121.818562,31.11794
18344,1,4/1/2018 19:00:03,121.818568,31.117853
20921,1,4/1/2018 19:00:03,121.818668,31.117978
25034,1,4/1/2018 19:00:03,121.818575,31.118803
25116,1,4/1/2018 19:00:03,121.818662,31.11674
25541,1,4/1/2018 19:00:03,121.818525,31.118995
25956,1,4/1/2018 19:00:03,121.818865,31.116297
25992,1,4/1/2018 19:00:03,121.818525,31.118312
28247,1,4/1/2018 19:00:03,121.819078,31.117107
10121,1,4/1/2018 19:00:04,121.819295,31.116842
13494,1,4/1/2018 19:00:04,121.818815,31.116928
14043,1,4/1/2018 19:00:04,121.818708,31.118122
14080,1,4/1/2018 19:00:04,121.81872,31.116873
15048,1,4/1/2018 19:00:04,121.81896,31.117513
21279,1,4/1/2018 19:00:04,121.81797,31.118773
26125,1,4/1/2018 19:00:04,121.816868,31.117737
26141,1,4/1/2018 19:00:04,121.817938,31.118788
26930,1,4/1/2018 19:00:04,121.818165,31.118917
28191,1,4/1/2018 19:00:04,121.818842,31.11634
28439,1,4/1/2018 19:00:04,121.818813,31.116698
15371,1,4/1/2018 19:00:05,121.819135,31.117288
18306,1,4/1/2018 19:00:05,121.819128,31.11672
18833,1,4/1/2018 19:00:05,121.818645,31.116855
26164,1,4/1/2018 19:00:05,121.818915,31.116893
27092,1,4/1/2018 19:00:05,121.818487,31.117395
14377,1,4/1/2018 19:00:06,121.8168,31.117897
15425,1,4/1/2018 19:00:06,121.818277,31.118412
15872,1,4/1/2018 19:00:06,121.818622,31.116753
16065,1,4/1/2018 19:00:06,121.818675,31.117317
21522,1,4/1/2018 19:00:06,121.819205,31.116872
21548,1,4/1/2018 19:00:06,121.81868,31.118657
25701,1,4/1/2018 19:00:06,121.818798,31.118243
26402,1,4/1/2018 19:00:06,121.818252,31.118328
26637,1,4/1/2018 19:00:06,121.816745,31.118043
26780,1,4/1/2018 19:00:06,121.81883,31.116385
26839,1,4/1/2018 19:00:06,121.819347,31.11641
28615,1,4/1/2018 19:00:06,121.818953,31.117187
10890,1,4/1/2018 19:00:07,121.819348,31.116077
26927,1,4/1/2018 19:00:07,121.81882,31.116388
28221,1,4/1/2018 19:00:07,121.818552,31.116963
13876,1,4/1/2018 19:00:08,121.816635,31.118428
15707,1,4/1/2018 19:00:08,121.818553,31.11688
16298,1,4/1/2018 19:00:08,121.818908,31.11748
18419,1,4/1/2018 19:00:08,121.819162,31.116352
18952,1,4/1/2018 19:00:08,121.818445,31.118872
21901,1,4/1/2018 19:00:08,121.818062,31.118593
26000,1,4/1/2018 19:00:08,121.818795,31.116448
27030,1,4/1/2018 19:00:08,121.81798,31.118847
27362,1,4/1/2018 19:00:08,121.819212,31.117028
28322,1,4/1/2018 19:00:08,121.81906,31.116327
13504,1,4/1/2018 19:00:09,121.816757,31.11831
16692,1,4/1/2018 19:00:09,121.818843,31.11627
21694,1,4/1/2018 19:00:09,121.819297,31.116528
25848,1,4/1/2018 19:00:09,121.818648,31.118242
15160,1,4/1/2018 19:00:10,121.818647,31.118523
15684,1,4/1/2018 19:00:10,121.816685,31.11845
25849,1,4/1/2018 19:00:10,121.816572,31.118577
26114,1,4/1/2018 19:00:10,121.818635,31.117137
28562,1,4/1/2018 19:00:10,121.818768,31.116718
15730,1,4/1/2018 19:00:11,121.818573,31.116955
26313,1,4/1/2018 19:00:11,121.818903,31.116853
26459,1,4/1/2018 19:00:11,121.819067,31.117432
26517,1,4/1/2018 19:00:11,121.818675,31.116815
28049,1,4/1/2018 19:00:11,121.819007,31.116665
28164,1,4/1/2018 19:00:11,121.81926,31.11658
28172,1,4/1/2018 19:00:11,121.818127,31.119012
30248,1,4/1/2018 19:00:12,121.818473,31.117235
17418,1,4/1/2018 19:03:19,121.818262,31.118462
17083,1,4/1/2018 19:05:35,121.81836,31.117845
12747,1,4/1/2018 19:06:43,121.818478,31.117852
21452,1,4/1/2018 19:07:47,121.818132,31.118767
18196,1,4/1/2018 19:09:04,121.81802,31.118735
26233,1,4/1/2018 19:09:11,121.818353,31.119048
11834,1,4/1/2018 19:18:57,121.81847,31.118532
21427,1,4/1/2018 19:19:07,121.818882,31.117923
13763,1,4/1/2018 19:19:53,121.818278,31.11806
20188,1,4/1/2018 19:24:10,121.818542,31.117162
21422,1,4/1/2018 19:25:11,121.818605,31.117197
21416,1,4/1/2018 19:26:00,121.818792,31.117983
21808,1,4/1/2018 19:27:24,121.818632,31.117007
22000,1,4/1/2018 19:30:27,121.818613,31.116883
17021,1,4/1/2018 19:31:44,121.81869,31.1168
17182,1,4/1/2018 19:31:58,121.818607,31.117402
20541,1,4/1/2018 19:32:43,121.818442,31.11892
11348,1,4/1/2018 19:33:12,121.8187,31.11742
16725,1,4/1/2018 19:36:56,121.818932,31.116863
20932,1,4/1/2018 19:38:13,121.818828,31.117212
17160,1,4/1/2018 19:38:32,121.819002,31.116762
21187,1,4/1/2018 19:41:14,121.81882,31.117267
16989,1,4/1/2018 19:41:31,121.819035,31.116497
17209,1,4/1/2018 19:54:03,121.816703,31.118258
13330,1,4/1/2018 20:00:02,121.818772,31.117187
15205,1,4/1/2018 20:00:02,121.81908,31.116437
13763,1,4/1/2018 20:00:03,121.818292,31.11806
14452,1,4/1/2018 20:00:03,121.8189,31.116737
28057,1,4/1/2018 20:00:03,121.818778,31.116743
30028,1,4/1/2018 20:00:03,121.81868,31.116905
10080,1,4/1/2018 20:00:04,121.818918,31.116625
13593,1,4/1/2018 20:00:04,121.81874,31.117165
18837,1,4/1/2018 20:00:04,121.818928,31.116182
27187,1,4/1/2018 20:00:05,121.818765,31.117385
28545,1,4/1/2018 20:00:05,121.818305,31.1189
10625,1,4/1/2018 20:00:06,121.818017,31.118945
27649,1,4/1/2018 20:00:06,121.81884,31.11809
13752,1,4/1/2018 20:00:07,121.81863,31.118838
15729,1,4/1/2018 20:00:07,121.818555,31.118207
15942,1,4/1/2018 20:00:07,121.818723,31.118433
25160,1,4/1/2018 20:00:08,121.818678,31.117153
25803,1,4/1/2018 20:00:08,121.818652,31.11791
26291,1,4/1/2018 20:00:08,121.81844,31.117237
30030,1,4/1/2018 20:00:09,121.818835,31.116938
13700,1,4/1/2018 20:00:10,121.818828,31.116853
18929,1,4/1/2018 20:00:10,121.818115,31.118663
26773,1,4/1/2018 20:00:10,121.81843,31.118175
15719,1,4/1/2018 20:00:11,121.818255,31.118585
25102,1,4/1/2018 20:00:11,121.819025,31.116537
17867,1,4/1/2018 20:00:40,121.817138,31.117482
20971,1,4/1/2018 20:12:58,121.81786,31.116288
21062,1,4/1/2018 20:17:27,121.816943,31.118628
18879,1,4/1/2018 20:18:10,121.818843,31.11716
18035,1,4/1/2018 20:19:31,121.817233,31.118677
20498,1,4/1/2018 20:23:26,121.817242,31.118295
26249,1,4/1/2018 20:28:03,121.816988,31.11887
21232,1,4/1/2018 20:59:49,121.816158,31.11726
28032,1,4/1/2018 21:00:02,121.817323,31.116413
26760,1,4/1/2018 21:00:03,121.817147,31.11707
10032,1,4/1/2018 21:00:05,121.817243,31.117827
25748,1,4/1/2018 21:00:05,121.817743,31.117772
13403,1,4/1/2018 21:00:06,121.816382,31.11668
25001,1,4/1/2018 21:00:06,121.817522,31.118488
10895,1,4/1/2018 21:00:07,121.817667,31.117978
14444,1,4/1/2018 21:00:07,121.817293,31.116598
14437,1,4/1/2018 21:00:08,121.817093,31.118642
14971,1,4/1/2018 21:00:09,121.817207,31.1188
16259,1,4/1/2018 21:00:09,121.817387,31.116263
12686,1,4/1/2018 21:00:10,121.817555,31.118463
14068,1,4/1/2018 21:00:10,121.817443,31.116173
20678,1,4/1/2018 21:29:49,121.817215,31.118298
11261,1,4/1/2018 21:58:35,121.817152,31.118395
10450,1,4/1/2018 22:12:07,121.816883,31.118333
20449,1,4/1/2018 22:17:15,121.817018,31.118553
10032,1,4/1/2018 23:00:04,121.81725,31.117825
14452,1,4/1/2018 23:00:04,121.818912,31.116708
26870,1,4/1/2018 23:00:04,121.817428,31.118387
15201,1,4/1/2018 23:00:05,121.81738,31.116512
18887,1,4/1/2018 23:00:05,121.816858,31.118232
28422,1,4/1/2018 23:00:05,121.817245,31.118313
10089,1,4/1/2018 23:00:06,121.817327,31.116743
15698,1,4/1/2018 23:00:06,121.818015,31.118992
14310,1,4/1/2018 23:00:07,121.81807,31.116567
16690,1,4/1/2018 23:00:07,121.817922,31.116782
27187,1,4/1/2018 23:00:08,121.818762,31.117392
14323,1,4/1/2018 23:00:09,121.81881,31.117998
25679,1,4/1/2018 23:00:09,121.818027,31.116045
21340,1,4/1/2018 23:00:10,121.817108,31.11832
27465,1,4/1/2018 23:00:10,121.817188,31.118485
28562,1,4/1/2018 23:00:10,121.818313,31.11835
13563,1,4/1/2018 23:00:11,121.818332,31.116428
21365,1,4/1/2018 23:09:52,121.81527,31.119828
13263,1,4/1/2018 23:17:33,121.81832,31.117987
12661,1,4/1/2018 23:33:59,121.816363,31.118632
22013,1,4/1/2018 23:35:10,121.816972,31.117577
26410,1,4/1/2018 7:59:35,121.817625,31.11642
25682,1,4/1/2018 9:26:13,121.818512,31.11854
28637,1,4/1/2018 9:52:01,121.818563,31.11876
